"homeTeam","awayTeam","homeScore","awayScore","date","gameID","playoff","season","winner","loser","MOV","previousHomeElo","previousAwayElo","newHomeElo","newAwayElo","homeWinPct","awayWinPct","drawPct","expectedWinner","correct"
"Aviators","FlameThrowers",16,19,2016-04-03,"2016-04-03-SF-LA",FALSE,"2016","FlameThrowers","Aviators",3,1358.85675390316,1500.3643575298,1340.53224185017,1518.75290442636,0.439780072194634,0.55868312027413,0.00153680753123586,"FlameThrowers",TRUE
"Spiders","Cascades",26,25,2016-04-08,"2016-04-08-SEA-SJ",FALSE,"2016","Spiders","Cascades",1,1612.13827027266,1469.47182692573,1616.22719299277,1465.40329315159,0.801195433850343,0.197813249894812,0.000991316254845054,"Spiders",TRUE
"Revolution","AlleyCats",17,22,2016-04-08,"2016-04-08-IND-CIN",FALSE,"2016","AlleyCats","Revolution",5,1174.63773073776,1396.19345824738,1156.7369268533,1414.16899314238,0.331180934874584,0.667436474371764,0.00138259075365244,"AlleyCats",TRUE
"FlameThrowers","Cascades",27,18,2016-04-09,"2016-04-09-SEA-SF",FALSE,"2016","FlameThrowers","Cascades",9,1518.75290442636,1465.40329315159,1538.86992834933,1445.37480729676,0.706746293835827,0.291963052202651,0.00129065396152239,"FlameThrowers",TRUE
"Aviators","Growlers",21,20,2016-04-09,"2016-04-09-SD-LA",FALSE,"2016","Aviators","Growlers",1,1340.53224185017,1392.0537129288,1349.48421752837,1383.13345964915,0.568552334898144,0.429918778599498,0.00152888650235794,"Aviators",TRUE
"Mechanix","Thunderbirds",16,25,2016-04-09,"2016-04-09-PIT-DET",FALSE,"2016","Thunderbirds","Mechanix",9,1133.60627457395,1536.46947018904,1123.20616656996,1546.92491902816,0.148484339853261,0.850725548412343,0.000790111734396248,"Thunderbirds",TRUE
"Empire","Outlaws",24,19,2016-04-09,"2016-04-09-OTT-NY",FALSE,"2016","Empire","Outlaws",5,1564.54806847422,1432.71941449811,1575.66145634421,1421.66074546987,0.791071342008307,0.207899958705124,0.00102869928656929,"Empire",TRUE
"Radicals","Wind Chill",25,11,2016-04-09,"2016-04-09-MIN-MAD",FALSE,"2016","Radicals","Wind Chill",14,1637.36184453346,1411.96788567397,1648.0528438076,1401.33451486154,0.866458335565997,0.132821825202963,0.000719839231039771,"Radicals",TRUE
"Flyers","Cannons",24,19,2016-04-09,"2016-04-09-JAX-RAL",FALSE,"2016","Flyers","Cannons",5,1506.82592022895,1483.86693895818,1524.50706769815,1466.25949499893,0.669227027094649,0.329394152376843,0.00137882052850757,"Flyers",TRUE
"Sol","Legion",18,29,2016-04-09,"2016-04-09-DAL-AUS",FALSE,"2016","Legion","Sol",11,1372.483866776,1427.62617105706,1330.56703025547,1469.65706684489,0.563432357697426,0.435034495070349,0.00153314723222459,"Sol",FALSE
"Hustle","Express",18,16,2016-04-09,"2016-04-09-CHA-ATL",FALSE,"2016","Hustle","Express",2,1487.56654394322,1253.01083368305,1491.70761969991,1248.89223322289,0.872443643645957,0.126864056308781,0.000692300045262634,"Hustle",TRUE
"Breeze","Outlaws",28,17,2016-04-10,"2016-04-10-OTT-DC",FALSE,"2016","Breeze","Outlaws",11,1406.55281194195,1421.66074546987,1434.84166297587,1393.4810103349,0.619060001270568,0.37947063504415,0.00146936368528211,"Breeze",TRUE
"Union","Wind Chill",11,17,2016-04-10,"2016-04-10-MIN-CHI",FALSE,"2016","Wind Chill","Union",6,1485.47822132616,1401.33451486154,1442.51617301756,1444.36554708135,0.742097434663786,0.256710983799672,0.0011915815365417,"Union",FALSE
"Mechanix","Revolution",20,19,2016-04-15,"2016-04-15-CIN-DET",FALSE,"2016","Mechanix","Revolution",1,1123.20616656996,1156.7369268533,1131.6283494037,1148.34590709755,0.593754916870074,0.404741928014834,0.00150315511509169,"Mechanix",TRUE
"Spiders","FlameThrowers",27,32,2016-04-16,"2016-04-16-SF-SJ",FALSE,"2016","FlameThrowers","Spiders",5,1616.22719299277,1538.86992834933,1577.05883595433,1578.10302130046,0.73455023808524,0.264235726308525,0.00121403560623473,"Spiders",FALSE
"Riptide","Cascades",34,24,2016-04-16,"2016-04-16-SEA-VAN",FALSE,"2016","Riptide","Cascades",10,1339.24155744942,1445.37480729676,1375.91114125432,1408.81735833168,0.490395301740479,0.508046337479817,0.00155836077970462,"Cascades",FALSE
"Revolution","Thunderbirds",16,25,2016-04-16,"2016-04-16-PIT-CIN",FALSE,"2016","Thunderbirds","Revolution",9,1148.34590709755,1546.92491902816,1137.72759628992,1557.59952195856,0.151629597138612,0.847566550718382,0.000803852143006045,"Thunderbirds",TRUE
"Cannons","Nightwatch",31,22,2016-04-16,"2016-04-16-NSH-JAX",FALSE,"2016","Cannons","Nightwatch",9,1466.25949499893,1263.76866997892,1476.44971535398,1253.63236942089,0.85045313248742,0.148755566003879,0.000791301508700853,"Cannons",TRUE
"Phoenix","Royal",17,25,2016-04-16,"2016-04-16-MTL-PHI",FALSE,"2016","Royal","Phoenix",8,1194.19759323522,1376.08396918867,1168.82055969643,1401.55861718867,0.383553229531432,0.614971407251338,0.00147536321722952,"Royal",TRUE
"AlleyCats","Radicals",25,32,2016-04-16,"2016-04-16-MAD-IND",FALSE,"2016","Radicals","AlleyCats",7,1414.16899314238,1648.0528438076,1394.3568775555,1667.94959792176,0.315654403608134,0.68299710214686,0.00134849424500627,"Radicals",TRUE
"Growlers","Aviators",19,17,2016-04-16,"2016-04-16-LA-SD",FALSE,"2016","Growlers","Aviators",2,1383.13345964915,1349.48421752837,1393.52785194984,1339.13402293536,0.682704627049156,0.315946210081497,0.001349162869347,"Growlers",TRUE
"Wind Chill","Union",22,21,2016-04-16,"2016-04-16-CHI-MIN",FALSE,"2016","Wind Chill","Union",1,1444.36554708135,1442.51617301756,1451.77983378655,1435.1315309309,0.641797515233261,0.356770280099779,0.00143220466696059,"Wind Chill",TRUE
"Express","Sol",21,20,2016-04-16,"2016-04-16-AUS-CHA",FALSE,"2016","Express","Sol",1,1248.89223322289,1330.56703025547,1258.74950998497,1320.74205188025,0.525570336132819,0.472875146002477,0.0015545178647049,"Express",TRUE
"Hustle","Nightwatch",21,22,2016-04-17,"2016-04-17-NSH-ATL",FALSE,"2016","Nightwatch","Hustle",1,1491.70761969991,1253.63236942089,1473.79440588815,1271.55954814039,0.874681342170828,0.124636767668188,0.000681890160984036,"Hustle",FALSE
"Empire","Royal",21,19,2016-04-17,"2016-04-17-MTL-NY",FALSE,"2016","Empire","Royal",2,1575.66145634421,1401.55861718867,1581.24559368209,1396.00326714433,0.828459005614487,0.170656667826037,0.000884326559476456,"Empire",TRUE
"Flyers","Sol",28,27,2016-04-17,"2016-04-17-AUS-RAL",FALSE,"2016","Flyers","Sol",1,1524.50706769815,1320.74205188025,1527.55536943869,1317.7098972573,0.851383599534931,0.147829166556423,0.000787233908646517,"Flyers",TRUE
"Breeze","Rush",24,25,2016-04-23,"2016-04-23-TOR-DC",FALSE,"2016","Rush","Breeze",1,1434.84166297587,1633.24639936814,1427.294183859,1640.82396098853,0.361333537186914,0.637226271030503,0.0014401917825827,"Rush",TRUE
"FlameThrowers","Growlers",31,14,2016-04-23,"2016-04-23-SD-SF",FALSE,"2016","FlameThrowers","Growlers",17,1578.10302130046,1393.52785194984,1592.06865964467,1379.63493517679,0.83685735097281,0.162293136139461,0.000849512887729109,"FlameThrowers",TRUE
"Nightwatch","Flyers",18,20,2016-04-23,"2016-04-23-RAL-NSH",FALSE,"2016","Flyers","Nightwatch",2,1271.55954814039,1527.55536943869,1261.97239637669,1537.18509095558,0.28882412419384,0.709893412360935,0.0012824634452242,"Flyers",TRUE
"Legion","Cannons",32,17,2016-04-23,"2016-04-23-JAX-DAL",FALSE,"2016","Legion","Cannons",15,1469.65706684489,1476.44971535398,1500.2796039389,1445.94742843486,0.630282038314165,0.368266133922043,0.00145182776379255,"Legion",TRUE
"Thunderbirds","Mechanix",26,16,2016-04-23,"2016-04-23-DET-PIT",FALSE,"2016","Thunderbirds","Mechanix",10,1557.59952195856,1131.6283494037,1560.8542640197,1128.39290710351,0.953673877282404,0.0460514210431241,0.000274701674471529,"Thunderbirds",TRUE
"Union","Revolution",27,19,2016-04-23,"2016-04-23-CIN-CHI",FALSE,"2016","Union","Revolution",8,1435.1315309309,1137.72759628992,1441.11500190184,1131.77790079269,0.907587123808867,0.0918912243461676,0.000521651844965332,"Union",TRUE
"Express","Hustle",19,24,2016-04-23,"2016-04-23-ATL-CHA",FALSE,"2016","Hustle","Express",5,1258.74950998497,1473.79440588815,1240.40264409276,1492.2169043852,0.339534494688475,0.659065817843481,0.00139968746804364,"Hustle",TRUE
"Phoenix","Rush",16,24,2016-04-24,"2016-04-24-TOR-PHI",FALSE,"2016","Rush","Phoenix",8,1168.82055969643,1640.82396098853,1161.79082251953,1647.89303254133,0.104842410380898,0.894570951644388,0.000586637974714588,"Rush",TRUE
"Sol","Cannons",28,23,2016-04-24,"2016-04-24-JAX-AUS",FALSE,"2016","Sol","Cannons",5,1317.7098972573,1445.94742843486,1346.84485905818,1416.89581489072,0.458677966663734,0.539773438623012,0.00154859471325319,"Cannons",FALSE
"AlleyCats","Revolution",35,14,2016-04-24,"2016-04-24-CIN-IND",FALSE,"2016","AlleyCats","Revolution",21,1394.3568775555,1131.77790079269,1404.45180500455,1121.73881805435,0.889343689969488,0.110044164014413,0.000612146016098783,"AlleyCats",TRUE
"Growlers","Cascades",17,25,2016-04-30,"2016-04-30-SEA-SD",FALSE,"2016","Cascades","Growlers",8,1379.63493517679,1408.81735833168,1340.22636822431,1448.32420944625,0.59977820473006,0.398725960662146,0.00149583460779429,"Growlers",FALSE
"Empire","Phoenix",28,16,2016-04-30,"2016-04-30-PHI-NY",FALSE,"2016","Empire","Phoenix",12,1581.24559368209,1161.79082251953,1584.85481457869,1158.20296574331,0.951988131908396,0.0477276706544086,0.000284197437195266,"Empire",TRUE
"AlleyCats","Wind Chill",20,21,2016-04-30,"2016-04-30-MIN-IND",FALSE,"2016","Wind Chill","AlleyCats",1,1404.45180500455,1451.77983378655,1392.53470044458,1463.72854423954,0.574463673058445,0.424012765802433,0.00152356113912167,"AlleyCats",FALSE
"Thunderbirds","Radicals",18,22,2016-04-30,"2016-04-30-MAD-PIT",FALSE,"2016","Radicals","Thunderbirds",4,1560.8542640197,1667.94959792176,1537.23564497246,1691.64347585708,0.489011339543287,0.509430463951108,0.00155819650560507,"Radicals",TRUE
"Rush","Breeze",24,23,2016-04-30,"2016-04-30-DC-TOR",FALSE,"2016","Rush","Breeze",1,1647.89303254133,1427.294183859,1650.6961931002,1424.50607741679,0.863232024103926,0.136033476026718,0.000734499869356031,"Rush",TRUE
"Flyers","Legion",18,24,2016-04-30,"2016-04-30-DAL-RAL",FALSE,"2016","Legion","Flyers",6,1537.18509095558,1500.2796039389,1497.34235589382,1540.20007024314,0.686751055668954,0.311909126350428,0.00133981798061805,"Flyers",FALSE
"Cannons","Hustle",23,18,2016-04-30,"2016-04-30-ATL-JAX",FALSE,"2016","Cannons","Hustle",5,1416.89581489072,1492.2169043852,1441.88000130851,1467.3159955317,0.534680606322959,0.463768385968785,0.00155100770825639,"Cannons",TRUE
"Aviators","Cascades",17,27,2016-05-01,"2016-05-01-SEA-LA",FALSE,"2016","Cascades","Aviators",10,1339.13402293536,1448.32420944625,1304.15820739006,1483.41213191446,0.485998496171939,0.51244374755841,0.00155775626965049,"Cascades",TRUE
"Rush","Outlaws",32,15,2016-05-01,"2016-05-01-OTT-TOR",FALSE,"2016","Rush","Outlaws",17,1650.6961931002,1393.4810103349,1660.40042623993,1383.83027598915,0.886268363599455,0.113104641428677,0.000626994971867176,"Rush",TRUE
"Revolution","Wind Chill",26,32,2016-05-01,"2016-05-01-MIN-CIN",FALSE,"2016","Wind Chill","Revolution",6,1121.73881805435,1463.72854423954,1110.0260503578,1475.49996348933,0.198432127459308,0.80057422588177,0.000993646658922098,"Wind Chill",TRUE
"Royal","Breeze",18,26,2016-05-01,"2016-05-01-DC-MTL",FALSE,"2016","Breeze","Royal",8,1396.00326714433,1424.50607741679,1356.53423635136,1464.07331171245,0.600716930345057,0.397788416619291,0.00149465303565105,"Royal",FALSE
"Express","Legion",18,30,2016-05-01,"2016-05-01-DAL-CHA",FALSE,"2016","Legion","Express",12,1240.40264409276,1540.20007024314,1221.77375022177,1558.91739962762,0.239897027852083,0.758964127459236,0.00113884468868075,"Legion",TRUE
"FlameThrowers","Spiders",32,25,2016-05-06,"2016-05-06-SJ-SF",FALSE,"2016","FlameThrowers","Spiders",7,1592.06865964467,1577.05883595433,1613.22944811305,1555.98491604179,0.659020451670454,0.339579770576466,0.00139977775308081,"FlameThrowers",TRUE
"Cascades","Growlers",23,19,2016-05-06,"2016-05-06-SD-SEA",FALSE,"2016","Cascades","Growlers",4,1483.41213191446,1340.22636822431,1492.88337596815,1330.80237934971,0.801671168368481,0.19733930328625,0.000989528345268664,"Cascades",TRUE
"Outlaws","Royal",31,24,2016-05-06,"2016-05-06-MTL-OTT",FALSE,"2016","Outlaws","Royal",7,1383.83027598915,1356.53423635136,1404.00493734667,1336.44436129112,0.67473004576965,0.323902970440883,0.00136698378946692,"Outlaws",TRUE
"Royal","Rush",31,27,2016-05-07,"2016-05-07-TOR-MTL",FALSE,"2016","Royal","Rush",4,1336.44436129112,1660.40042623993,1374.71391070809,1622.18238270683,0.21546166405094,0.783482448408186,0.00105588754087316,"Rush",FALSE
"Riptide","Growlers",27,19,2016-05-07,"2016-05-07-SD-VAN",FALSE,"2016","Riptide","Growlers",8,1375.91114125432,1330.80237934971,1395.76489423894,1311.03478368638,0.696818953279394,0.301865362634383,0.00131568408622251,"Riptide",TRUE
"Hustle","Flyers",25,23,2016-05-07,"2016-05-07-RAL-ATL",FALSE,"2016","Hustle","Flyers",2,1467.3159955317,1497.34235589382,1480.50316285408,1484.20438027688,0.598611483876907,0.399891228254294,0.00149728786879877,"Hustle",TRUE
"Breeze","Empire",23,22,2016-05-07,"2016-05-07-NY-DC",FALSE,"2016","Breeze","Empire",1,1464.07331171245,1584.85481457869,1475.11825863543,1573.84219779968,0.469352059536662,0.529094657823731,0.00155328263960675,"Empire",FALSE
"Wind Chill","AlleyCats",24,23,2016-05-07,"2016-05-07-IND-MIN",FALSE,"2016","Wind Chill","AlleyCats",1,1475.49996348933,1392.53470044458,1480.84548208299,1387.21383655194,0.740796986071354,0.258007512930603,0.00119550099804311,"Wind Chill",TRUE
"Thunderbirds","Revolution",31,14,2016-05-07,"2016-05-07-CIN-PIT",FALSE,"2016","Thunderbirds","Revolution",17,1537.23564497246,1110.0260503578,1541.13204089925,1106.15276659062,0.953987816846278,0.0457392537745894,0.000272929379132716,"Thunderbirds",TRUE
"Mechanix","Union",13,18,2016-05-07,"2016-05-07-CHI-DET",FALSE,"2016","Union","Mechanix",5,1128.39290710351,1441.11500190184,1116.0939299028,1453.47339187845,0.226593958065039,0.772311432535273,0.00109460939968764,"Union",TRUE
"Nightwatch","Express",24,26,2016-05-07,"2016-05-07-CHA-NSH",FALSE,"2016","Express","Nightwatch",2,1261.97239637669,1221.77375022177,1239.34844755343,1244.44126359036,0.690814643210832,0.307855128097554,0.00133022869161381,"Nightwatch",FALSE
"Legion","Sol",24,16,2016-05-07,"2016-05-07-AUS-DAL",FALSE,"2016","Legion","Sol",8,1558.91739962762,1346.84485905818,1568.18998518365,1337.62173261006,0.857333377905568,0.141905651616961,0.000760970477470729,"Legion",TRUE
"Radicals","Union",18,11,2016-05-13,"2016-05-13-CHI-MAD",FALSE,"2016","Radicals","Union",7,1691.64347585708,1453.47339187845,1699.33923403671,1445.81951109244,0.874741168885634,0.124577220121317,0.000681610993049073,"Radicals",TRUE
"Riptide","FlameThrowers",18,22,2016-05-14,"2016-05-14-SF-VAN",FALSE,"2016","FlameThrowers","Riptide",4,1395.76489423894,1613.22944811305,1379.43438452634,1629.62759723711,0.336417994771996,0.662188594025911,0.00139341120209269,"FlameThrowers",TRUE
"Spiders","Cascades",26,27,2016-05-14,"2016-05-14-SEA-SJ",FALSE,"2016","Cascades","Spiders",1,1555.98491604179,1492.88337596815,1541.1593544251,1507.73494847825,0.718244474676357,0.28049539225362,0.00126013307002254,"Spiders",FALSE
"Cannons","Flyers",25,24,2016-05-14,"2016-05-14-RAL-JAX",FALSE,"2016","Cannons","Flyers",1,1441.88000130851,1484.20438027688,1450.55993243398,1475.55590487078,0.581489240039388,0.416994093892147,0.00151666606846529,"Cannons",TRUE
"AlleyCats","Thunderbirds",31,23,2016-05-14,"2016-05-14-PIT-IND",FALSE,"2016","AlleyCats","Thunderbirds",8,1387.21383655194,1541.13204089925,1425.39002509838,1503.05641740318,0.422261676728498,0.576216424784643,0.0015218984868588,"Thunderbirds",FALSE
"Rush","Empire",22,14,2016-05-14,"2016-05-14-NY-TOR",FALSE,"2016","Rush","Empire",8,1622.18238270683,1573.84219779968,1641.77687971885,1554.33320874552,0.70073431531784,0.297959726303076,0.00130595837908443,"Rush",TRUE
"Mechanix","Radicals",13,26,2016-05-14,"2016-05-14-MAD-DET",FALSE,"2016","Radicals","Mechanix",13,1116.0939299028,1699.33923403671,1111.38705642705,1704.07382646265,0.0581455566715361,0.941512022016892,0.000342421311571917,"Radicals",TRUE
"Phoenix","Breeze",15,24,2016-05-14,"2016-05-14-DC-PHI",FALSE,"2016","Breeze","Phoenix",9,1158.20296574331,1475.11825863543,1142.68771199029,1490.70887126897,0.222391732917792,0.77652809190122,0.0010801751809878,"Breeze",TRUE
"Wind Chill","Union",26,23,2016-05-14,"2016-05-14-CHI-MIN",FALSE,"2016","Wind Chill","Union",3,1480.84548208299,1445.81951109244,1493.89007095406,1432.83052743625,0.684418860835184,0.314235910332715,0.00134522883210075,"Wind Chill",TRUE
"Nightwatch","Sol",22,29,2016-05-14,"2016-05-14-AUS-NSH",FALSE,"2016","Sol","Nightwatch",7,1239.34844755343,1337.62173261006,1208.05288534414,1369.01453068788,0.501705512082499,0.496735679966279,0.00155880795122176,"Nightwatch",FALSE
"Royal","Empire",12,17,2016-05-15,"2016-05-15-NY-MTL",FALSE,"2016","Empire","Royal",5,1374.71391070809,1554.33320874552,1353.8552569837,1575.27169292264,0.386643508476878,0.611876725535728,0.00147976598739319,"Empire",TRUE
"Hustle","Sol",22,23,2016-05-15,"2016-05-15-AUS-ATL",FALSE,"2016","Sol","Hustle",1,1480.50316285408,1369.01453068788,1464.62207847935,1384.91824742352,0.771060441831287,0.227840708883805,0.00109884928490867,"Hustle",FALSE
"Cascades","Spiders",27,17,2016-05-20,"2016-05-20-SJ-SEA",FALSE,"2016","Cascades","Spiders",10,1507.73494847825,1541.1593544251,1536.86018304612,1512.14191339079,0.593902583136918,0.404594435816483,0.00150298104659929,"Cascades",TRUE
"Riptide","Spiders",22,20,2016-05-21,"2016-05-21-SJ-VAN",FALSE,"2016","Riptide","Spiders",2,1379.43438452634,1512.14191339079,1397.51268549297,1494.11461264119,0.452296197154352,0.546158690123601,0.00154511272204738,"Spiders",FALSE
"Express","Flyers",14,23,2016-05-21,"2016-05-21-RAL-CHA",FALSE,"2016","Flyers","Express",9,1244.44126359036,1475.55590487078,1222.26590627577,1497.8255165093,0.319107969176317,0.679535691646432,0.00135633917725086,"Flyers",TRUE
"Union","Thunderbirds",23,24,2016-05-21,"2016-05-21-PIT-CHI",FALSE,"2016","Thunderbirds","Union",1,1432.83052743625,1503.05641740318,1421.57581044014,1514.34326931493,0.541969973727387,0.456482572045762,0.00154745422685082,"Union",FALSE
"Rush","Outlaws",30,24,2016-05-21,"2016-05-21-OTT-TOR",FALSE,"2016","Rush","Outlaws",6,1641.77687971885,1404.00493734667,1648.99303338398,1396.82804002832,0.874489833201481,0.12482738330195,0.000682783496569458,"Rush",TRUE
"Sol","Nightwatch",37,25,2016-05-21,"2016-05-21-NSH-AUS",FALSE,"2016","Sol","Nightwatch",12,1384.91824742352,1208.05288534414,1397.78317080966,1195.25446213666,0.830707174302878,0.168417732794054,0.000875092903067753,"Sol",TRUE
"Phoenix","Royal",18,21,2016-05-21,"2016-05-21-MTL-PHI",FALSE,"2016","Royal","Phoenix",3,1142.68771199029,1353.8552569837,1128.28519080451,1368.31669732672,0.34455751574535,0.654032936704567,0.00140954755008293,"Royal",TRUE
"Growlers","Aviators",18,26,2016-05-21,"2016-05-21-LA-SD",FALSE,"2016","Aviators","Growlers",8,1311.03478368638,1304.15820739006,1268.49951032341,1346.78664098276,0.648422731053039,0.350157101499915,0.00142016744704576,"Growlers",FALSE
"AlleyCats","Mechanix",29,24,2016-05-21,"2016-05-21-DET-IND",FALSE,"2016","AlleyCats","Mechanix",5,1425.39002509838,1111.38705642705,1429.85904204884,1106.94347919638,0.915295246465347,0.0842225747424948,0.000482178792157728,"AlleyCats",TRUE
"Empire","Breeze",14,15,2016-05-21,"2016-05-21-DC-NY",FALSE,"2016","Breeze","Empire",1,1575.27169292264,1490.70887126897,1559.95907530689,1506.04603219976,0.74255891360413,0.256250900771739,0.0011901856241312,"Empire",FALSE
"Radicals","Revolution",36,23,2016-05-21,"2016-05-21-CIN-MAD",FALSE,"2016","Radicals","Revolution",13,1704.07382646265,1106.15276659062,1705.43460548106,1104.80029708276,0.982267052620567,0.0176246622638401,0.000108285115592636,"Radicals",TRUE
"Cannons","Hustle",29,24,2016-05-21,"2016-05-21-ATL-JAX",FALSE,"2016","Cannons","Hustle",5,1450.55993243398,1464.62207847935,1470.88088238126,1444.3796895305,0.620478653611805,0.378054113016879,0.00146723337131649,"Cannons",TRUE
"Wind Chill","Thunderbirds",24,27,2016-05-22,"2016-05-22-PIT-MIN",FALSE,"2016","Thunderbirds","Wind Chill",3,1493.89007095406,1514.34326931493,1468.53862013076,1539.75604591837,0.61177761358599,0.386742481390702,0.00147990502330797,"Wind Chill",FALSE
